year,month,day,t(day),p(day),t(night),p(night),wspeed,wdir
2020,12,4,-6,764,-8,764,2,ЮВ
2020,12,5,-5,766,-9,767,3,ЮВ
2020,12,6,-3,769,-8,770,1,Ю
2020,12,7,-5,770,-9,769,1,ЮВ
2020,12,8,-3,767,-7,767,1,СВ
2020,12,9,-3,766,-6,765,2,В
2020,12,10,-4,764,-6,763,1,В
2020,12,11,-5,761,-8,761,2,ЮВ
2020,12,12,-9,760,-9,759,2,В
2020,12,13,-6,758,-6,758,3,ЮВ
2020,12,14,-6,755,-6,754,3,ЮВ
2020,12,15,-5,752,-6,752,2,Ю
2020,12,16,-6,755,-6,753,1,ЮЗ
2020,12,17,1,750,1,751,3,З
2020,12,18,-1,755,-2,757,2,С
2020,12,19,-4,757,-6,758,3,ЮВ
2020,12,20,-5,760,-5,761,2,Ю
2020,12,21,-4,761,-7,761,5,Ю
2020,12,22,-5,759,-4,758,4,ЮЗ
2020,12,23,-7,755,-11,754,3,Ю
2020,12,24,-5,752,-5,750,4,Ю
2020,12,26,-2,743,-1,743,1,ЮЗ
2020,12,27,-5,752,-10,755,2,З
2020,12,28,-6,760,-10,755,1,В
2020,12,29,-6,757,-6,755,4,ЮВ
2020,12,30,-6,755,-6,755,3,ЮВ
2020,12,31,-2,752,-2,752,3,Ю
2021,1,1,-1,750,-1,750,4,Ю
2021,1,2,-1,749,1,752,2,Ю
2021,1,3,0,759,0,759,1,З
2021,1,4,-3,758,-3,758,2,Ю
2021,1,5,-3,758,-3,757,2,Ю
2021,1,6,-6,754,-10,753,2,Ю
2021,1,7,-4,750,-4,749,0,Ш
2021,1,8,0,743,0,743,2,СВ
2021,1,9,-1,743,-2,743,2,СВ
2021,1,10,-6,746,-8,748,2,СЗ
2021,1,11,-8,750,-9,750,1,СЗ
2021,1,12,-10,752,-11,752,0,Ш
2021,1,13,-11,750,-13,746,2,В
2021,1,14,-7,737,-11,740,1,СВ
2021,1,15,-12,743,-12,742,1,С
2021,1,16,-14,737,-16,738,2,СЗ
2021,1,17,-19,746,-23,748,1,С
2021,1,18,-20,749,-20,749,1,СЗ
2021,1,19,-17,747,-18,748,1,З
2021,1,20,-9,749,-8,751,2,З
2021,1,21,-12,746,-9,745,6,Ю
2021,1,22,-2,745,-2,746,3,ЮЗ
2021,1,23,1,745,1,746,3,Ю
2021,1,24,2,747,2,748,3,ЮВ
2021,1,25,2,748,0,747,4,Ю
2021,1,26,1,743,2,743,5,ЮВ
2021,1,27,1,743,1,742,4,Ю
2021,1,28,1,740,-1,739,4,ЮВ
2021,1,29,0,734,-2,734,4,Ю
2021,1,30,-3,735,-4,737,5,Ю
2021,1,31,-2,729,-4,736,3,З
2021,2,1,-6,746,-10,746,3,Ю
2021,2,2,-8,749,-14,750,0,Ш
2021,2,3,-5,744,-2,742,2,Ю
2021,2,4,1,738,0,736,1,Ю
2021,2,5,-10,740,-11,741,4,СЗ
2021,2,6,-14,740,-18,742,3,СЗ
2021,2,7,-13,744,-15,745,3,З
2021,2,8,-16,752,-18,753,2,ЮЗ
2021,2,9,-14,751,-14,747,2,В
2021,2,10,-12,748,-13,748,2,В
2021,2,11,-12,748,-12,749,1,СВ
2021,2,12,-11,741,-12,740,4,СВ
2021,2,13,-12,740,-18,740,4,Ю
2021,2,14,-13,743,-19,745,3,З
2021,2,15,-15,753,-21,754,3,СЗ
2021,2,16,-15,753,-17,752,3,Ю
2021,2,17,-12,747,-13,747,3,Ю
2021,2,18,-14,751,-19,752,2,СЗ
2021,2,19,-14,752,-14,752,2,З
2021,2,20,-9,755,-11,755,1,З
2021,2,21,-8,751,-9,749,2,Ю
2021,2,22,-13,755,-18,760,2,С
2021,2,23,-19,767,-24,768,2,СЗ
2021,2,24,-16,762,-16,759,3,ЮВ
2021,2,25,1,746,2,746,3,З
2021,2,26,4,738,4,737,4,З
2021,2,27,-3,741,-4,744,4,СЗ
2021,2,28,-2,747,-3,749,2,С
2021,3,1,1,753,-1,749,2,ЮЗ
2021,3,2,4,741,0,742,3,СЗ
2021,3,3,2,746,0,744,4,З
2021,3,4,3,736,-2,736,2,ЮЗ
2021,3,5,-1,743,-8,745,3,ЮЗ
2021,3,6,-3,747,-9,746,2,СЗ
2021,3,7,-3,734,-4,731,5,ЮЗ
2021,3,8,-4,737,-8,741,4,З
2021,3,9,-9,746,-13,749,3,СЗ
2021,3,10,-14,755,-17,756,3,СЗ
2021,3,11,-9,758,-17,756,2,З
2021,3,12,-8,754,-9,751,4,Ю
2021,3,13,-5,748,-4,748,6,Ю
2021,3,14,0,746,2,746,5,Ю
2021,3,15,1,745,1,747,5,Ю
2021,3,16,4,749,1,749,4,Ю
2021,3,17,-1,745,-2,744,3,В
2021,3,18,0,742,-2,743,2,ЮЗ
2021,3,19,3,745,0,746,3,С
2021,3,20,0,746,-5,745,4,З
2021,3,21,0,739,-3,737,5,ЮЗ
2021,3,22,1,737,-1,739,3,ЮЗ
2021,3,23,3,743,-1,746,3,С
2021,3,24,4,750,-3,750,3,СЗ
2021,3,25,6,749,1,748,2,З
2021,3,26,8,748,3,749,2,СЗ
2021,3,27,8,751,3,752,2,З
2021,3,28,6,755,1,756,4,С
2021,3,29,7,761,-1,761,2,В
2021,3,30,5,761,2,758,4,Ю
2021,3,31,2,750,2,749,4,ЮЗ
2021,4,1,5,744,5,743,3,Ю
2021,4,2,2,738,1,740,2,СЗ
2021,4,3,5,741,-1,743,1,СЗ
2021,4,4,7,743,1,743,3,ЮЗ
2021,4,5,8,741,4,740,4,Ю
2021,4,6,9,740,6,741,5,Ю
2021,4,7,10,740,6,735,5,Ю
2021,4,8,4,740,1,746,5,З
2021,4,9,9,753,2,755,2,З
2021,4,10,11,755,3,755,2,ЮЗ
2021,4,11,15,758,8,759,2,С
2021,4,12,16,758,13,757,3,В
2021,4,13,23,755,18,754,4,Ю
2021,4,14,23,750,13,749,4,ЮВ
2021,4,15,23,747,18,746,2,СВ
2021,4,16,18,749,15,749,3,В
2021,4,17,15,749,15,749,3,В
2021,4,18,9,752,8,751,2,СВ
2021,4,19,7,752,6,753,2,СВ
2021,4,20,2,750,3,746,2,СВ
2021,4,21,6,743,5,746,2,З
2021,4,22,15,749,10,749,4,Ю
2021,4,23,16,747,10,746,2,ЮВ
2021,4,24,4,740,4,740,4,З
2021,4,25,7,743,4,745,6,З
2021,4,26,9,746,5,744,3,З
2021,4,27,6,741,4,742,6,З
2021,4,28,9,747,5,749,3,З
2021,4,29,11,751,8,750,2,ЮЗ
2021,4,30,17,744,15,742,7,Ю
2021,5,1,13,745,7,748,3,СЗ
2021,5,2,12,749,9,747,0,Ш
2021,5,3,20,737,14,736,4,ЮЗ
2021,5,4,9,738,5,740,6,ЮЗ
2021,5,5,15,743,13,743,4,З
2021,5,6,19,742,14,742,7,Ю
2021,5,7,16,746,9,747,2,СЗ
2021,5,8,15,742,10,740,5,ЮВ
2021,5,9,6,745,6,749,3,СЗ
2021,5,10,15,753,12,755,4,С
2021,5,11,24,753,13,756,2,В
2021,5,12,20,751,13,750,2,ЮВ
2021,5,13,20,749,10,749,3,ЮЗ
2021,5,14,24,748,21,746,3,ЮВ
2021,5,15,22,745,19,745,4,Ю
2021,5,16,26,746,17,746,2,ЮЗ
2021,5,17,31,744,25,744,5,Ю
2021,5,18,31,743,25,741,3,ЮВ
2021,5,19,25,742,17,740,2,ЮВ
2021,5,20,18,740,14,740,3,ЮВ
2021,5,21,15,743,12,744,3,ЮЗ
2021,5,22,21,749,12,749,1,СЗ
2021,5,23,22,746,18,746,3,Ю
2021,5,24,19,750,12,750,3,Ю
2021,5,25,22,752,13,752,2,С
2021,5,26,24,752,17,751,1,ЮЗ
2021,5,27,24,749,16,749,3,З
2021,5,28,24,746,19,745,1,З
2021,5,29,26,740,16,741,3,Ю
2021,5,30,8,747,9,749,2,С
2021,5,31,10,750,9,750,3,С
2021,6,1,15,750,13,751,2,С
2021,6,2,21,752,14,752,2,СВ
2021,6,3,21,752,17,752,3,С
2021,6,4,23,751,18,752,3,СВ
2021,6,5,17,749,16,748,2,В
2021,6,6,18,746,17,745,1,В
2021,6,7,16,745,18,745,1,СВ
2021,6,8,25,743,18,744,1,З
2021,6,9,23,743,15,744,2,С
2021,6,10,16,744,16,744,1,СВ
2021,6,11,21,745,17,745,2,З
2021,6,12,23,743,16,742,1,С
2021,6,13,18,743,17,744,1,Ю
2021,6,14,27,748,20,747,2,ЮЗ
2021,6,15,29,745,21,744,0,Ш
2021,6,16,26,745,20,748,3,С
2021,6,17,24,753,20,755,3,С
2021,6,18,26,756,18,756,1,В
2021,6,19,27,755,19,755,2,ЮЗ
2021,6,20,29,753,21,752,1,Ю
2021,6,21,31,752,22,752,1,Ю
2021,6,22,32,752,23,752,1,ЮЗ
2021,6,23,33,752,24,752,1,Ю
2021,6,24,33,751,24,750,1,Ю
2021,6,25,32,749,24,748,1,З
2021,6,26,33,746,21,746,1,В
2021,6,27,33,745,28,744,2,Ю
2021,6,28,24,740,21,740,2,ЮВ
2021,6,29,24,742,20,742,3,ЮЗ
2021,6,30,23,742,18,743,2,ЮЗ
2021,7,1,20,742,19,743,0,Ш
2021,7,3,26,744,20,745,3,С
2021,7,4,22,746,19,746,2,С
2021,7,5,25,747,20,748,2,В
2021,7,6,27,749,20,750,2,СВ
2021,7,7,28,754,20,754,1,В
2021,7,8,30,755,21,754,2,З
2021,7,9,31,752,22,751,3,С
2021,7,10,32,749,23,749,2,С
2021,7,11,30,749,22,749,3,С
2021,7,12,30,751,21,751,2,ЮВ
2021,7,13,32,750,22,749,1,З
2021,7,14,34,747,26,748,2,СЗ
2021,7,16,27,744,22,744,3,С
2021,7,17,34,744,27,743,2,З
2021,7,18,31,743,23,743,1,Ю
2021,7,19,32,741,26,742,3,З
2021,7,20,29,741,22,743,3,СЗ
2021,7,21,25,742,18,741,0,Ш
2021,7,22,23,743,18,743,4,С
2021,7,23,24,740,19,742,3,З
2021,7,24,23,746,14,749,2,СЗ
2021,7,25,22,752,15,752,0,Ш
2021,7,26,27,753,19,752,1,С
2021,7,27,30,751,19,749,1,З
2021,7,28,19,749,18,746,2,ЮЗ
2021,7,29,26,742,20,742,3,СЗ
2021,7,30,19,741,19,740,1,Ю
2021,7,31,28,741,20,743,4,ЮЗ
2021,8,1,29,745,25,744,2,Ю
2021,8,2,33,742,27,740,4,Ю
2021,8,3,25,743,18,745,3,СЗ
2021,8,4,23,748,17,749,2,СЗ
2021,8,5,26,748,20,747,1,ЮВ
2021,8,6,29,744,26,743,2,ЮВ
2021,8,7,29,745,25,746,3,Ю
2021,8,9,33,749,26,749,3,Ю
2021,8,10,26,749,23,749,1,ЮВ
2021,8,11,22,746,20,745,3,СВ
2021,8,12,27,743,20,745,1,З
2021,8,13,23,749,17,751,3,З
2021,8,14,26,752,18,751,1,Ю
2021,8,15,28,748,21,748,2,Ю
2021,8,16,29,748,22,748,1,СЗ
2021,8,17,32,748,25,747,2,Ю
2021,8,18,26,745,22,746,2,Ю
2021,8,19,28,744,22,744,1,Ю
2021,8,20,28,745,24,745,2,СВ
2021,8,21,28,744,19,745,3,Ю
2021,8,22,20,747,14,749,4,СЗ
2021,8,23,22,751,13,751,2,С
2021,8,24,22,751,12,751,1,С
2021,8,25,17,749,16,749,1,В
2021,8,26,18,749,17,749,3,ЮВ
2021,8,27,24,751,19,751,3,В
2021,8,28,22,751,18,751,2,В
2021,8,29,26,749,21,749,2,ЮВ
2021,8,30,30,749,23,748,3,Ю
2021,8,31,29,746,22,743,3,Ю
2021,9,1,23,737,16,737,3,ЮЗ
2021,9,2,17,739,12,740,2,С
2021,9,3,14,737,10,735,4,З
2021,9,4,12,741,8,743,4,СЗ
2021,9,5,11,749,5,751,3,З
2021,9,6,12,753,6,754,4,С
2021,9,7,16,754,11,753,4,З
2021,9,8,17,751,14,750,4,З
2021,9,9,19,748,16,748,3,З
2021,9,10,20,748,16,749,3,З
2021,9,11,20,750,15,749,2,Ю
2021,9,12,24,747,15,746,2,З
2021,9,13,25,743,17,741,3,З
2021,9,14,15,743,10,743,3,З
2021,9,15,9,746,9,746,3,СЗ
2021,9,16,10,750,7,751,2,СЗ
2021,9,17,10,750,5,752,1,С
2021,9,18,12,753,7,754,2,СВ
2021,9,19,11,751,6,750,3,В
2021,9,20,7,748,6,748,3,В
2021,9,21,8,746,8,744,2,В
2021,9,22,9,745,9,746,1,СВ
2021,9,23,11,745,9,745,3,ЮЗ
2021,9,24,11,741,8,741,3,Ю
2021,9,25,12,741,10,740,2,ЮЗ
2021,9,26,11,740,10,743,3,СЗ
2021,9,27,10,750,9,752,2,С
2021,9,28,8,758,5,760,1,СВ
2021,9,29,12,761,6,761,2,С
2021,9,30,5,762,5,762,1,С
2021,10,1,7,763,6,762,1,СЗ
2021,10,2,5,762,2,762,0,Ш
2021,10,3,10,762,2,762,1,В
2021,10,4,10,763,7,764,1,В
2021,10,5,12,767,2,767,3,ЮВ
2021,10,6,12,769,3,768,2,ЮВ
2021,10,7,6,767,2,767,0,Ш
2021,10,8,13,767,2,766,1,С
2021,10,9,13,763,2,762,2,З
2021,10,10,14,761,4,760,2,З
2021,10,11,14,756,4,754,1,ЮЗ
2021,10,12,14,750,10,749,3,Ю
2021,10,13,12,748,13,748,3,ЮВ
2021,10,14,6,744,7,741,3,ЮВ
2021,10,15,9,749,4,750,3,З
2021,10,16,13,748,7,747,6,ЮЗ
2021,10,17,12,746,4,746,3,ЮЗ
2021,10,18,6,743,2,744,2,З
2021,10,19,4,747,2,748,4,СЗ
2021,10,20,4,752,3,747,3,ЮЗ
2021,10,24,5,746,0,751,4,З
2021,10,25,3,758,-2,758,2,СЗ
2021,10,26,7,753,4,752,5,ЮЗ
2021,10,27,9,747,5,748,4,ЮЗ
2021,10,28,8,745,7,752,3,З
2021,10,29,8,756,9,755,4,ЮЗ
2021,10,30,14,756,8,756,4,З
2021,10,31,10,755,4,755,4,ЮЗ
2021,11,1,11,753,4,753,2,ЮЗ
2021,11,2,9,752,3,752,2,В
2021,11,3,7,752,8,752,4,ЮВ
2021,11,4,11,755,8,756,3,Ю
2021,11,5,10,752,11,749,4,Ю
2021,11,6,8,746,7,746,3,З
2021,11,7,7,747,7,746,3,ЮЗ
2021,11,8,6,739,6,739,4,ЮЗ
2021,11,9,1,748,-2,753,4,С
2021,11,10,0,761,-4,760,2,З
2021,11,11,3,751,2,750,4,ЮЗ
2021,11,12,2,740,4,741,3,З
2021,11,13,5,752,3,755,3,СЗ
2021,11,14,2,757,0,755,1,Ю
2021,11,15,0,761,-1,764,3,С
2021,11,16,1,758,-4,755,3,З
2021,11,17,-2,754,-2,754,2,З
2021,11,18,-2,750,-1,747,4,ЮЗ
2021,11,19,1,742,1,740,2,ЮЗ
2021,11,20,2,721,1,728,3,СЗ
2021,11,21,2,733,2,732,4,З
2021,11,22,-1,742,-3,746,4,СЗ
2021,11,23,-2,749,-4,749,2,З
2021,11,24,-2,747,-3,743,4,ЮЗ
2021,11,25,2,747,2,747,3,ЮЗ
2021,11,26,1,743,1,744,6,ЮЗ
2021,11,27,1,742,1,739,5,ЮВ
2021,11,28,5,741,3,743,3,ЮЗ
2021,11,29,4,737,5,732,2,ЮВ
2021,11,30,2,721,0,723,7,ЮЗ
2021,12,1,-1,729,-3,731,4,З
2021,12,2,-3,738,-3,736,4,Ю
2021,12,3,1,739,4,735,4,Ю
2021,12,4,-2,741,-2,744,3,З
2021,12,5,-3,747,-5,749,2,Ю
2021,12,6,-3,752,-4,752,1,ЮВ
2021,12,7,0,746,0,746,4,Ю
2021,12,8,1,749,0,749,1,С
2021,12,9,-6,752,-8,755,3,С
2021,12,10,-10,759,-13,760,0,Ш
2021,12,11,-12,760,-11,761,1,В
2021,12,12,-5,761,-5,761,3,Ю
2021,12,13,-4,756,-3,755,2,ЮВ
2021,12,14,-3,755,-3,755,1,Ю
2021,12,15,-2,752,-3,752,1,ЮЗ
2021,12,16,-1,743,0,741,3,ЮЗ
2021,12,17,1,743,0,745,1,СЗ
2021,12,18,-2,746,-3,743,2,С
2021,12,19,-1,724,-2,724,2,Ю
2021,12,20,-7,731,-11,735,3,СЗ
2021,12,21,-16,741,-17,743,2,СЗ
2021,12,22,-21,745,-24,746,1,З
2021,12,23,-12,746,-14,746,2,З
2021,12,24,-12,743,-15,742,6,Ю
2021,12,25,-5,730,-11,736,4,З
2021,12,26,-9,737,-7,737,4,ЮЗ
2021,12,27,-13,749,-10,749,2,З
2021,12,28,-7,755,-13,755,2,ЮЗ
2021,12,29,-12,753,-11,752,3,В
2021,12,30,-8,750,-8,749,1,Ю
2021,12,31,-5,744,-4,741,3,Ю
2022,1,1,-1,736,-2,737,2,С
2022,1,2,-7,744,-8,745,4,СЗ
2022,1,3,-8,737,-11,735,1,ЮВ
2022,1,4,-9,739,-10,740,0,Ш
2022,1,5,-6,733,-2,731,5,ЮВ
2022,1,6,1,732,0,734,1,ЮЗ
2022,1,7,-3,738,-6,742,3,СЗ
2022,1,8,-6,752,-8,753,2,ЮЗ
2022,1,9,-8,751,-6,748,3,ЮВ
2022,1,10,-4,746,-5,747,1,В
2022,1,11,-8,753,-11,755,3,С
2022,1,12,-12,752,-14,752,4,С
2022,1,13,-17,743,-11,736,3,Ю
2022,1,14,0,717,0,716,2,З
2022,1,15,-2,728,-2,733,4,СЗ
2022,1,16,-4,742,-7,742,3,СЗ
2022,1,17,-4,729,-3,728,6,Ю
2022,1,18,-2,737,-6,743,4,С
2022,1,19,-9,748,-13,747,1,З
2022,1,20,-7,742,-6,740,6,Ю
2022,1,21,-7,736,-5,736,4,ЮВ
2022,1,22,-4,742,-5,746,2,ЮВ
2022,1,23,-4,756,-8,759,1,С
2022,1,24,-4,760,-7,759,3,С
2022,1,25,-9,751,-13,749,2,ЮЗ
2022,1,26,-8,746,-10,747,1,З
2022,1,27,-7,747,-11,746,2,Ю
2022,1,28,-7,741,-7,741,4,Ю
2022,1,29,-4,740,-5,740,1,Ю
2022,1,30,-3,734,-4,734,3,Ю
2022,1,31,0,731,-1,730,2,ЮВ
2022,2,1,0,734,-3,737,3,ЮЗ
2022,2,2,-3,742,-4,743,3,Ю
2022,2,3,-5,745,-8,745,1,С
2022,2,4,-5,744,-9,745,3,С
2022,2,5,-7,744,-8,743,3,СЗ
2022,2,6,-9,740,-9,740,2,ЮВ
2022,2,7,-1,740,0,740,3,Ю
2022,2,8,1,741,0,742,2,Ю
2022,2,9,0,743,-4,743,2,Ю
2022,2,10,0,740,-1,742,2,ЮЗ
2022,2,11,0,742,-3,743,3,ЮЗ
2022,2,12,1,747,-6,750,2,СЗ
2022,2,13,1,752,-5,752,3,З
2022,2,14,-2,749,-3,749,4,ЮЗ
2022,2,15,-1,752,-5,753,4,ЮЗ
2022,2,16,-2,751,-1,749,5,Ю
2022,2,17,1,737,2,733,5,Ю
2022,2,18,2,733,1,737,4,Ю
2022,2,19,2,737,1,734,7,Ю
2022,2,20,3,736,0,740,4,З
2022,2,21,2,738,1,738,3,ЮЗ
2022,2,22,4,737,1,737,4,ЮЗ
2022,2,23,3,742,1,746,2,З
2022,2,24,1,754,-3,755,2,З
2022,2,25,1,752,-1,751,3,Ю
2022,2,26,-2,752,-1,754,1,З
2022,2,27,1,758,-2,759,5,С
2022,2,28,1,759,-1,760,4,С
2022,3,1,3,760,-4,758,2,З
2022,3,2,3,754,-3,751,1,ЮЗ
2022,3,3,1,745,-2,745,1,ЮЗ
2022,3,4,0,743,-4,743,4,С
2022,3,5,0,745,-1,746,5,С
2022,3,6,0,745,-3,743,4,З
2022,3,7,1,743,-2,743,1,З
2022,3,8,-2,747,-5,750,2,СВ
2022,3,9,-4,753,-8,756,3,СВ
2022,3,10,-4,760,-8,761,4,С
2022,3,11,-3,758,-8,756,1,З
2022,3,12,-3,752,-6,754,1,Ю
2022,3,13,-2,756,-2,754,3,СЗ
2022,3,14,2,753,-1,755,3,С
2022,3,15,0,760,-3,761,4,С
2022,3,16,-2,762,-5,764,4,СВ
2022,3,17,0,767,-5,767,3,С
2022,3,18,3,767,-3,766,2,СЗ
2022,3,19,2,767,-3,767,3,Ю
2022,3,20,7,761,4,760,3,З
2022,3,21,9,758,6,761,4,СЗ
2022,3,22,9,758,2,758,3,З
2022,3,23,9,755,2,753,2,З
2022,3,24,9,749,1,749,2,Ю
2022,3,25,9,750,4,748,2,ЮЗ
2022,3,26,5,732,0,731,5,ЮЗ
2022,3,27,-3,737,-5,742,6,СЗ
2022,3,28,-5,740,1,731,5,Ю
2022,3,29,5,734,2,735,4,ЮЗ
2022,3,30,1,742,-1,743,2,З
2022,3,31,2,744,-1,743,3,ЮВ
2022,4,1,4,743,0,742,2,СВ
2022,4,2,1,734,1,731,2,В
2022,4,3,0,733,-1,736,2,СЗ
2022,4,4,3,739,-1,740,3,СЗ
2022,4,5,4,740,2,738,5,Ю
2022,4,6,5,739,2,740,4,ЮЗ
2022,4,7,5,740,8,740,4,Ю
2022,4,8,15,738,11,736,5,ЮВ
2022,4,9,11,741,8,742,2,ЮЗ
2022,4,10,11,742,9,743,1,СЗ
2022,4,11,21,741,8,743,5,Ю
2022,4,12,18,743,15,743,3,ЮВ
2022,4,13,13,746,7,747,3,С
2022,4,14,12,747,8,748,4,С
2022,4,15,12,747,9,747,3,СЗ
2022,4,16,8,745,2,746,2,СЗ
2022,4,17,2,751,2,752,3,СВ
2022,4,18,6,750,5,749,2,В
2022,4,19,10,749,7,749,2,СВ
2022,4,20,10,747,9,747,2,СВ
2022,4,21,8,750,7,752,2,В
2022,4,22,12,751,9,750,2,В
2022,4,23,15,749,9,748,2,ЮЗ
2022,4,24,15,746,10,746,2,Ю
2022,4,25,17,744,14,743,4,Ю
2022,4,26,16,741,11,742,1,З
2022,4,27,7,746,8,749,4,СЗ
2022,4,28,7,755,4,755,3,СЗ
2022,4,29,9,755,5,754,2,Ю
2022,4,30,7,753,4,754,4,СЗ
2022,5,1,12,753,7,752,2,З
2022,5,2,14,749,11,748,2,З
2022,5,3,19,742,14,741,6,ЮЗ
2022,5,4,11,744,5,748,5,С
2022,5,5,10,755,5,756,4,СЗ
2022,5,6,15,758,10,758,2,ЮЗ
2022,5,7,18,756,13,755,3,ЮЗ
2022,5,8,20,751,15,749,5,ЮЗ
2022,5,9,7,750,5,751,3,СЗ
2022,5,10,5,746,6,744,5,С
2022,5,11,14,740,11,741,4,С
2022,5,12,19,740,13,736,3,ЮЗ
2022,5,13,17,740,12,740,5,З
2022,5,14,16,739,9,740,4,З
2022,5,15,15,739,10,739,2,СВ
2022,5,16,14,740,9,740,4,СЗ
2022,5,17,11,737,8,739,3,З
2022,5,18,15,744,12,746,4,С
2022,5,19,14,746,9,746,2,С
2022,5,20,13,749,7,748,3,С
2022,5,21,15,743,9,741,2,СЗ
2022,5,22,14,737,8,739,4,С
2022,5,23,12,739,10,739,4,СЗ
2022,5,24,9,742,6,744,3,С
2022,5,25,11,747,8,746,2,З
2022,5,26,20,742,12,738,2,З
2022,5,27,16,736,11,738,4,З
2022,5,28,14,738,9,741,5,ЮЗ
2022,5,29,17,746,12,748,4,ЮЗ
2022,5,30,20,752,14,752,1,С
2022,5,31,22,752,18,751,2,Ю
2022,6,1,21,753,17,752,2,ЮВ
2022,6,2,24,752,20,751,4,Ю
2022,6,4,21,752,14,750,2,СЗ
2022,6,5,18,746,15,746,0,Ш
2022,6,6,20,747,15,747,3,С
2022,6,7,21,747,15,747,3,СЗ
2022,6,8,22,746,15,746,2,С
2022,6,9,26,746,17,746,2,З
2022,6,10,25,746,22,746,1,СЗ
2022,6,11,25,748,18,748,2,С
2022,6,12,24,746,18,746,1,СВ
2022,6,13,23,745,19,744,2,Ю
2022,6,14,25,743,21,743,3,Ю
2022,6,15,21,746,15,746,3,З
2022,6,16,21,746,15,746,2,З
2022,6,17,23,746,13,746,2,З
2022,6,18,23,747,15,746,2,З
2022,6,19,24,743,22,741,5,ЮЗ
2022,6,20,15,742,14,741,1,СЗ
2022,6,21,17,738,15,737,0,Ш
2022,6,22,20,737,17,739,3,СВ
2022,6,23,25,744,19,746,2,СВ
2022,6,24,25,746,21,747,2,С
2022,6,25,27,749,24,749,3,С
2022,6,26,29,752,22,751,2,С
2022,6,27,31,750,24,749,3,З
2022,6,28,25,751,19,752,3,С
2022,6,29,23,752,16,751,1,СВ
2022,6,30,24,748,20,747,3,СЗ
2022,7,1,18,749,15,752,3,СВ
2022,7,2,24,750,20,749,3,С
2022,7,3,28,747,21,747,2,С
2022,7,4,28,747,22,747,2,С
2022,7,5,28,748,20,748,2,ЮЗ
2022,7,6,29,747,23,747,2,Ю
2022,7,7,32,747,23,748,4,Ю
2022,7,8,27,749,21,749,2,СЗ
2022,7,9,27,747,22,746,2,СВ
2022,7,10,31,744,24,745,2,В
2022,7,11,32,744,22,745,4,ЮВ
2022,7,12,25,746,19,747,5,Ю
2022,7,13,26,746,18,746,4,Ю
2022,7,14,15,741,15,740,2,ЮЗ
2022,7,15,25,743,20,744,3,ЮЗ
2022,7,16,23,747,17,748,2,Ю
2022,7,17,24,747,17,748,1,З
2022,7,18,15,745,15,745,3,СЗ
2022,7,19,21,747,16,747,4,З
2022,7,20,17,741,15,740,3,Ю
2022,7,21,17,740,17,741,2,СВ
2022,7,22,23,745,18,746,3,СВ
2022,7,23,26,746,19,746,1,ЮЗ
2022,7,24,29,744,20,743,1,СЗ
2022,7,25,30,741,21,741,2,СЗ
2022,7,26,30,743,22,743,1,С
2022,7,27,30,745,22,745,2,В
2022,7,28,29,746,22,746,3,Ю
2022,7,29,24,749,16,749,3,СЗ
2022,7,30,24,751,16,750,2,С
2022,7,31,24,749,16,749,2,СЗ
2022,8,1,25,749,17,749,1,ЮВ
2022,8,2,26,748,22,748,2,В
2022,8,3,28,750,19,750,2,В
2022,8,4,30,752,22,752,1,В
2022,8,5,29,752,24,752,2,В
2022,8,6,32,752,21,751,1,Ю
2022,8,7,32,749,20,749,2,Ю
2022,8,8,28,752,22,752,3,С
2022,8,9,21,752,20,752,1,С
2022,8,10,19,752,17,753,2,СВ
2022,8,11,26,755,17,754,1,СВ
2022,8,12,27,755,17,754,1,СЗ
2022,8,13,29,752,18,752,1,С
2022,8,14,27,752,20,752,1,В
2022,8,15,29,752,23,752,2,В
2022,8,16,28,752,24,752,2,В
2022,8,17,29,749,24,750,3,ЮВ
2022,8,18,25,750,22,751,2,СВ
2022,8,19,23,754,21,755,2,В
2022,8,20,25,756,22,755,3,В
2022,8,21,26,755,21,754,2,ЮВ
2022,8,22,30,755,21,755,1,ЮВ
2022,8,23,32,757,23,758,2,ЮВ
2022,8,24,32,758,20,757,2,ЮВ
2022,8,25,32,755,21,754,1,З
2022,8,26,32,753,22,753,2,ЮВ
2022,8,27,31,752,24,752,2,ЮВ
2022,8,28,30,749,24,749,2,В
2022,8,29,28,746,20,745,3,ЮЗ
2022,8,30,27,744,21,743,3,ЮЗ
2022,8,31,22,743,17,743,4,З
2022,9,1,16,745,8,745,2,З
2022,9,2,12,749,8,751,4,З
2022,9,3,16,754,7,753,2,З
2022,9,4,16,752,6,752,3,СЗ
2022,9,5,13,750,10,749,3,С
2022,9,6,11,749,9,749,3,СЗ
2022,9,7,12,747,9,746,3,З
2022,9,8,12,748,8,751,4,С
2022,9,9,12,755,4,757,3,С
2022,9,10,16,756,6,755,1,С
2022,9,11,16,752,12,752,3,Ю
2022,9,12,16,749,12,749,2,В
2022,9,13,12,746,10,743,2,В
2022,9,14,15,740,13,738,2,Ю
2022,9,15,15,738,8,740,2,З
2022,9,16,18,737,13,734,3,ЮВ
2022,9,17,18,740,11,741,3,ЮЗ
2022,9,18,12,739,14,734,2,В
2022,9,19,13,735,12,739,8,Ю
2022,9,20,16,746,9,748,2,З
2022,9,21,14,746,12,746,1,СВ
