id,year,month,day,td,pd,cloudd,precipd,wdird,wsd,tn,pn,cloudn,precipn,wdirn,wsn
3710,2009,7,22,23.0,743.0,sunc,,З,4.0,17.0,744.0,suncl,storm,З,4.0
3711,2009,7,23,23.0,746.0,suncl,,З,2.0,16.0,746.0,sunc,,З,2.0
3712,2009,7,24,24.0,746.0,suncl,,С,1.0,20.0,745.0,sunc,,С,1.0
3713,2009,7,25,20.0,742.0,dull,rain,Ю,1.0,20.0,742.0,suncl,,Ю,1.0
3714,2009,7,26,26.0,741.0,suncl,,СВ,1.0,23.0,740.0,dull,,СВ,1.0
3715,2009,7,27,26.0,741.0,suncl,,Ю,2.0,19.0,743.0,sunc,,Ю,2.0
3716,2009,7,28,24.0,745.0,suncl,,З,2.0,20.0,746.0,suncl,,З,2.0
3717,2009,7,29,25.0,748.0,suncl,,С,4.0,21.0,748.0,dull,,С,4.0
3718,2009,7,30,26.0,748.0,dull,,С,2.0,21.0,748.0,suncl,,С,2.0
3719,2009,7,31,24.0,746.0,suncl,,С,3.0,19.0,745.0,sunc,,С,3.0
3720,2009,8,1,25.0,746.0,sunc,,СВ,2.0,18.0,746.0,sunc,,СВ,2.0
3721,2009,8,2,20.0,747.0,dull,,З,1.0,17.0,747.0,suncl,storm,З,1.0
3722,2009,8,3,24.0,757.0,suncl,,З,1.0,16.0,747.0,sunc,,З,1.0
3723,2009,8,4,16.0,745.0,dull,rain,С,3.0,15.0,745.0,dull,,С,3.0
3724,2009,8,5,20.0,746.0,suncl,,СЗ,3.0,16.0,748.0,sun,,СЗ,3.0
3725,2009,8,6,19.0,749.0,suncl,,С,2.0,11.0,749.0,dull,,С,2.0
3726,2009,8,7,16.0,750.0,dull,,С,2.0,14.0,750.0,dull,,С,2.0
3727,2009,8,8,17.0,748.0,dull,,СЗ,2.0,12.0,749.0,dull,,СЗ,2.0
3728,2009,8,9,17.0,750.0,suncl,,С,3.0,12.0,751.0,sun,,С,3.0
3729,2009,8,10,20.0,752.0,suncl,,СЗ,2.0,13.0,751.0,sun,,СЗ,2.0
3730,2009,8,11,25.0,750.0,sunc,,З,2.0,16.0,749.0,sun,,З,2.0
3731,2009,8,12,26.0,748.0,sun,,З,3.0,17.0,747.0,sun,,З,3.0
3732,2009,8,13,25.0,743.0,dull,storm,ЮЗ,4.0,16.0,743.0,dull,,ЮЗ,4.0
3733,2009,8,14,22.0,739.0,suncl,,ЮЗ,6.0,15.0,742.0,suncl,,ЮЗ,6.0
3734,2009,8,15,18.0,742.0,suncl,,З,6.0,14.0,743.0,suncl,,З,6.0
3735,2009,8,16,21.0,747.0,suncl,,СЗ,5.0,14.0,747.0,suncl,,СЗ,5.0
3736,2009,8,17,26.0,746.0,sunc,,ЮЗ,4.0,21.0,745.0,suncl,,ЮЗ,4.0
3737,2009,8,18,28.0,745.0,suncl,,ЮЗ,3.0,23.0,744.0,sunc,,ЮЗ,3.0
3738,2009,8,19,24.0,744.0,dull,,З,2.0,15.0,745.0,dull,,З,2.0
3739,2009,8,20,13.0,748.0,dull,,С,5.0,12.0,748.0,dull,,С,5.0
3740,2009,8,21,13.0,748.0,dull,,С,3.0,13.0,748.0,dull,,С,3.0
3741,2009,8,22,21.0,743.0,suncl,,С,4.0,16.0,745.0,dull,storm,С,4.0
3742,2009,8,23,16.0,746.0,dull,,С,3.0,15.0,746.0,dull,,С,3.0
3743,2009,8,24,18.0,746.0,dull,,ЮЗ,3.0,15.0,745.0,suncl,,ЮЗ,3.0
3744,2009,8,25,16.0,744.0,dull,,С,2.0,15.0,745.0,suncl,,С,2.0
3745,2009,8,26,20.0,749.0,suncl,,С,3.0,13.0,750.0,sun,,С,3.0
3746,2009,8,27,21.0,750.0,suncl,,С,2.0,13.0,749.0,sun,,С,2.0
3747,2009,8,28,17.0,745.0,dull,rain,Ш,0.0,15.0,745.0,dull,rain,Ш,0.0
3748,2009,8,29,18.0,746.0,suncl,,С,2.0,14.0,746.0,suncl,,С,2.0
3749,2009,8,30,22.0,748.0,sunc,,Ш,0.0,17.0,748.0,sunc,,Ш,0.0
3750,2009,8,31,17.0,750.0,dull,rain,СЗ,2.0,14.0,751.0,dull,rain,СЗ,2.0
3751,2009,9,1,18.0,754.0,dull,,С,2.0,15.0,754.0,suncl,,С,2.0
3752,2009,9,2,25.0,754.0,sunc,,В,2.0,19.0,753.0,sun,,В,2.0
3753,2009,9,3,24.0,753.0,suncl,,В,4.0,14.0,752.0,sunc,,В,4.0
3754,2009,9,4,25.0,751.0,sunc,,ЮВ,3.0,18.0,751.0,sunc,,ЮВ,3.0
3755,2009,9,5,27.0,750.0,sun,,ЮВ,4.0,21.0,749.0,sun,,ЮВ,4.0
3756,2009,9,6,27.0,749.0,sunc,,Ю,4.0,17.0,750.0,sunc,,Ю,4.0
3757,2009,9,7,26.0,751.0,dull,,Ю,5.0,17.0,753.0,suncl,,Ю,5.0
3758,2009,9,8,26.0,756.0,dull,,СЗ,2.0,18.0,758.0,sunc,,СЗ,2.0
3759,2009,9,9,24.0,758.0,suncl,,С,2.0,15.0,758.0,sun,,С,2.0
3760,2009,9,10,23.0,755.0,sunc,,С,2.0,13.0,754.0,sun,,С,2.0
3761,2009,9,11,21.0,752.0,suncl,,С,2.0,17.0,751.0,sun,,С,2.0
3762,2009,9,12,20.0,750.0,dull,,С,3.0,16.0,749.0,dull,,С,3.0
3763,2009,9,13,22.0,748.0,dull,,СВ,1.0,14.0,749.0,dull,,СВ,1.0
3764,2009,9,14,23.0,752.0,suncl,,СЗ,1.0,15.0,752.0,sunc,,СЗ,1.0
3765,2009,9,15,20.0,754.0,sun,,С,2.0,11.0,753.0,sun,,С,2.0
3766,2009,9,16,21.0,752.0,sun,,СЗ,1.0,12.0,751.0,sun,,СЗ,1.0
3767,2009,9,17,21.0,747.0,sunc,,Ю,4.0,16.0,743.0,dull,,Ю,4.0
3768,2009,9,18,13.0,746.0,sunc,,З,2.0,10.0,747.0,sunc,,З,2.0
3769,2009,9,19,13.0,750.0,sunc,,С,3.0,4.0,750.0,sun,,С,3.0
3770,2009,9,20,14.0,749.0,dull,,СЗ,1.0,10.0,750.0,dull,,СЗ,1.0
3771,2009,9,21,18.0,751.0,dull,,ЮЗ,3.0,12.0,750.0,sun,,ЮЗ,3.0
3772,2009,9,22,18.0,747.0,dull,,З,3.0,12.0,747.0,suncl,,З,3.0
3773,2009,9,23,16.0,744.0,dull,,ЮЗ,4.0,17.0,741.0,dull,storm,ЮЗ,4.0
3774,2009,9,24,14.0,741.0,suncl,,З,2.0,11.0,742.0,sun,,З,2.0
3775,2009,9,25,14.0,743.0,dull,,ЮЗ,2.0,8.0,742.0,dull,,ЮЗ,2.0
3776,2009,9,26,13.0,747.0,suncl,,С,3.0,7.0,750.0,sun,,С,3.0
3777,2009,9,27,13.0,751.0,dull,,ЮЗ,2.0,13.0,751.0,dull,,ЮЗ,2.0
3778,2009,9,28,14.0,744.0,dull,,Ю,2.0,12.0,744.0,sun,,Ю,2.0
3779,2009,9,29,,,,,,,12.0,734.0,dull,rain,Ш,0.0
3780,2009,9,30,7.0,738.0,dull,,СЗ,3.0,2.0,741.0,sun,,СЗ,3.0
3781,2009,10,1,12.0,743.0,suncl,,ЮЗ,3.0,8.0,743.0,dull,,ЮЗ,3.0
3782,2009,10,2,10.0,733.0,sunc,,ЮЗ,7.0,6.0,738.0,sun,,ЮЗ,7.0
3783,2009,10,3,8.0,746.0,suncl,,З,2.0,4.0,747.0,suncl,,З,2.0
3784,2009,10,4,13.0,747.0,suncl,,ЮЗ,8.0,9.0,744.0,suncl,,ЮЗ,8.0
3785,2009,10,5,15.0,737.0,suncl,,Ю,5.0,9.0,738.0,sunc,,Ю,5.0
3786,2009,10,6,10.0,745.0,sunc,,З,5.0,4.0,747.0,sun,,З,5.0
3787,2009,10,7,10.0,753.0,suncl,,СЗ,3.0,7.0,750.0,suncl,,СЗ,3.0
3788,2009,10,8,13.0,745.0,dull,,ЮЗ,4.0,12.0,744.0,dull,,ЮЗ,4.0
3789,2009,10,9,11.0,739.0,dull,,З,4.0,7.0,742.0,sunc,,З,4.0
3790,2009,10,10,9.0,753.0,sun,,З,2.0,3.0,755.0,sun,,З,2.0
3791,2009,10,11,7.0,755.0,dull,,ЮВ,2.0,5.0,753.0,dull,,ЮВ,2.0
3792,2009,10,12,11.0,743.0,dull,,ЮВ,6.0,11.0,743.0,dull,rain,ЮВ,6.0
3793,2009,10,13,13.0,743.0,dull,rain,СВ,1.0,13.0,743.0,suncl,,СВ,1.0
3794,2009,10,14,20.0,743.0,sunc,,Ю,3.0,16.0,745.0,sunc,,Ю,3.0
3795,2009,10,15,10.0,754.0,dull,,ЮЗ,2.0,8.0,755.0,dull,,ЮЗ,2.0
3796,2009,10,16,12.0,755.0,dull,,Ю,1.0,9.0,751.0,dull,,Ю,1.0
3797,2009,10,17,10.0,746.0,dull,rain,З,2.0,7.0,749.0,dull,,З,2.0
3798,2009,10,18,6.0,752.0,dull,,СВ,2.0,5.0,752.0,dull,,СВ,2.0
3799,2009,10,19,5.0,751.0,dull,,СЗ,3.0,5.0,754.0,dull,rain,СЗ,3.0
3800,2009,10,20,9.0,756.0,sunc,,Ш,0.0,3.0,756.0,sunc,,Ш,0.0
3801,2009,10,21,8.0,754.0,suncl,,СВ,3.0,6.0,754.0,suncl,,СВ,3.0
3802,2009,10,22,11.0,752.0,dull,,В,3.0,10.0,752.0,dull,,В,3.0
3803,2009,10,23,9.0,749.0,dull,,Ю,2.0,9.0,750.0,dull,,Ю,2.0
3804,2009,10,24,8.0,744.0,dull,rain,С,3.0,6.0,747.0,dull,rain,С,3.0
3805,2009,10,25,4.0,755.0,dull,,В,4.0,2.0,758.0,dull,,В,4.0
3806,2009,10,26,4.0,758.0,dull,,Ю,3.0,2.0,756.0,dull,,Ю,3.0
3807,2009,10,27,5.0,750.0,dull,,ЮЗ,4.0,5.0,748.0,dull,,ЮЗ,4.0
3808,2009,10,28,1.0,741.0,dull,rain,Ю,4.0,0.0,740.0,dull,snow,Ю,4.0
3809,2009,10,29,5.0,738.0,dull,rain,С,2.0,2.0,740.0,dull,rain,С,2.0
3810,2009,10,30,0.0,745.0,suncl,,СЗ,5.0,-2.0,747.0,dull,,СЗ,5.0
3811,2009,10,31,-1.0,749.0,dull,snow,СЗ,3.0,-3.0,750.0,dull,,СЗ,3.0
3812,2009,11,1,-1.0,751.0,dull,,СЗ,2.0,-4.0,752.0,dull,,СЗ,2.0
3813,2009,11,2,-1.0,754.0,suncl,,С,1.0,-3.0,754.0,dull,,С,1.0
3814,2009,11,3,-2.0,754.0,dull,,ЮЗ,1.0,-3.0,754.0,dull,,ЮЗ,1.0
3815,2009,11,4,-2.0,754.0,suncl,,ЮВ,2.0,-5.0,754.0,sunc,,ЮВ,2.0
3816,2009,11,5,-1.0,756.0,sunc,,В,2.0,-3.0,757.0,suncl,,В,2.0
3817,2009,11,6,1.0,756.0,dull,,В,3.0,0.0,755.0,dull,,В,3.0
3818,2009,11,7,1.0,757.0,dull,,ЮВ,1.0,1.0,755.0,dull,,ЮВ,1.0
3819,2009,11,8,5.0,753.0,suncl,,Ю,4.0,0.0,753.0,dull,,Ю,4.0
3820,2009,11,9,1.0,755.0,dull,rain,Ю,1.0,1.0,756.0,dull,rain,Ю,1.0
3821,2009,11,10,2.0,754.0,dull,,В,3.0,1.0,752.0,sunc,,В,3.0
3822,2009,11,11,1.0,748.0,dull,,ЮВ,3.0,2.0,748.0,dull,,ЮВ,3.0
3823,2009,11,12,1.0,746.0,dull,rain,ЮВ,4.0,2.0,746.0,dull,rain,ЮВ,4.0
3824,2009,11,13,5.0,748.0,dull,,Ю,3.0,3.0,749.0,dull,,Ю,3.0
3825,2009,11,14,4.0,754.0,dull,rain,Ю,2.0,2.0,755.0,dull,rain,Ю,2.0
3826,2009,11,15,1.0,755.0,dull,,В,1.0,0.0,755.0,dull,snow,В,1.0
3827,2009,11,16,0.0,753.0,dull,,В,1.0,-1.0,752.0,dull,,В,1.0
3828,2009,11,17,-1.0,751.0,dull,,Ю,1.0,-1.0,752.0,dull,snow,Ю,1.0
3829,2009,11,18,1.0,750.0,dull,,Ю,3.0,2.0,747.0,dull,rain,Ю,3.0
3830,2009,11,19,1.0,744.0,dull,,З,2.0,1.0,743.0,dull,,З,2.0
3831,2009,11,20,1.0,747.0,dull,,С,2.0,1.0,750.0,dull,,С,2.0
3832,2009,11,21,2.0,747.0,dull,,Ю,3.0,3.0,742.0,dull,rain,Ю,3.0
3833,2009,11,22,5.0,740.0,suncl,,СЗ,4.0,4.0,741.0,dull,,СЗ,4.0
3834,2009,11,23,4.0,746.0,dull,,З,1.0,3.0,745.0,dull,,З,1.0
3835,2009,11,24,5.0,740.0,dull,,ЮЗ,3.0,5.0,740.0,suncl,,ЮЗ,3.0
3836,2009,11,25,7.0,738.0,dull,,ЮЗ,4.0,6.0,738.0,dull,,ЮЗ,4.0
3837,2009,11,26,5.0,745.0,dull,,ЮЗ,1.0,4.0,744.0,dull,,ЮЗ,1.0
3838,2009,11,27,7.0,745.0,dull,,З,2.0,5.0,745.0,suncl,,З,2.0
3839,2009,11,28,3.0,747.0,dull,,Ю,3.0,3.0,746.0,dull,,Ю,3.0
3840,2009,11,29,4.0,746.0,dull,,ЮЗ,1.0,1.0,747.0,suncl,,ЮЗ,1.0
3841,2009,11,30,3.0,748.0,dull,,ЮЗ,3.0,3.0,751.0,dull,,ЮЗ,3.0
3842,2009,12,1,3.0,755.0,dull,,ЮЗ,5.0,3.0,755.0,dull,,ЮЗ,5.0
3843,2009,12,2,8.0,756.0,dull,,ЮЗ,5.0,7.0,752.0,dull,,ЮЗ,5.0
3844,2009,12,3,5.0,750.0,dull,,Ю,3.0,0.0,750.0,dull,,Ю,3.0
3845,2009,12,4,1.0,751.0,dull,rain,Ю,1.0,-1.0,752.0,dull,,Ю,1.0
3846,2009,12,5,-2.0,756.0,dull,snow,В,4.0,-4.0,758.0,dull,,В,4.0
3847,2009,12,6,-7.0,760.0,dull,,В,2.0,-7.0,760.0,dull,,В,2.0
3848,2009,12,7,-8.0,759.0,dull,,ЮВ,2.0,-8.0,759.0,suncl,,ЮВ,2.0
3849,2009,12,8,-6.0,759.0,dull,,ЮВ,2.0,-6.0,759.0,dull,,ЮВ,2.0
3850,2009,12,9,-4.0,758.0,dull,,Ю,1.0,-6.0,757.0,suncl,,Ю,1.0
3851,2009,12,10,-4.0,758.0,dull,,В,1.0,-6.0,758.0,dull,,В,1.0
3852,2009,12,11,-6.0,757.0,dull,snow,СВ,2.0,-7.0,757.0,dull,,СВ,2.0
3853,2009,12,12,-9.0,754.0,suncl,,С,2.0,-12.0,753.0,dull,,С,2.0
3854,2009,12,13,-11.0,748.0,dull,,СЗ,1.0,-8.0,747.0,dull,snow,СЗ,1.0
3855,2009,12,14,-17.0,750.0,dull,,С,4.0,-22.0,752.0,sunc,,С,4.0
3856,2009,12,15,-24.0,755.0,sun,,С,2.0,-25.0,755.0,sun,,С,2.0
3857,2009,12,16,-22.0,757.0,sun,,ЮЗ,1.0,-25.0,757.0,sun,,ЮЗ,1.0
3858,2009,12,17,-17.0,759.0,sun,,ЮЗ,2.0,-22.0,758.0,sun,,ЮЗ,2.0
3859,2009,12,18,-16.0,753.0,suncl,,З,1.0,-19.0,751.0,sun,,З,1.0
3860,2009,12,19,-16.0,750.0,sunc,,В,2.0,-17.0,750.0,sunc,,В,2.0
3861,2009,12,20,-12.0,748.0,dull,snow,В,3.0,-10.0,748.0,dull,,В,3.0
3862,2009,12,21,-4.0,738.0,dull,,Ю,4.0,-12.0,743.0,sun,,Ю,4.0
3863,2009,12,22,-14.0,751.0,suncl,,ЮЗ,3.0,-13.0,753.0,sunc,,ЮЗ,3.0
3864,2009,12,23,-4.0,752.0,dull,,Ю,5.0,-7.0,752.0,suncl,,Ю,5.0
3865,2009,12,24,-4.0,748.0,dull,snow,ЮЗ,5.0,-2.0,749.0,dull,,ЮЗ,5.0
3866,2009,12,25,-1.0,750.0,dull,,Ш,0.0,-1.0,748.0,dull,,Ш,0.0
3867,2009,12,26,3.0,737.0,dull,rain,Ю,6.0,3.0,735.0,dull,rain,Ю,6.0
3868,2009,12,27,1.0,734.0,dull,,З,2.0,1.0,736.0,dull,,З,2.0
3869,2009,12,28,-1.0,743.0,sunc,,СЗ,2.0,-7.0,743.0,sun,,СЗ,2.0
3870,2009,12,29,0.0,727.0,dull,snow,В,3.0,0.0,725.0,dull,snow,В,3.0
3871,2009,12,30,-8.0,729.0,dull,snow,ЮЗ,3.0,-10.0,732.0,dull,,ЮЗ,3.0
3872,2009,12,31,-6.0,737.0,dull,snow,ЮЗ,3.0,-9.0,738.0,dull,,ЮЗ,3.0
3873,2010,1,1,-11.0,738.0,dull,,С,2.0,-11.0,739.0,dull,,С,2.0
3874,2010,1,2,-8.0,739.0,dull,,СВ,2.0,-9.0,737.0,dull,snow,СВ,2.0
3875,2010,1,3,-16.0,738.0,sun,,С,5.0,-20.0,740.0,sunc,,С,5.0
3876,2010,1,4,-19.0,746.0,suncl,,Ю,2.0,-21.0,748.0,sun,,Ю,2.0
3877,2010,1,5,-15.0,754.0,dull,,ЮЗ,2.0,-19.0,755.0,sun,,ЮЗ,2.0
3878,2010,1,6,-15.0,758.0,dull,,Ю,1.0,-16.0,758.0,dull,,Ю,1.0
3879,2010,1,7,-11.0,754.0,sun,,Ю,6.0,-11.0,753.0,dull,snow,Ю,6.0
3880,2010,1,8,-8.0,751.0,dull,snow,Ю,2.0,-4.0,754.0,dull,,Ю,2.0
3881,2010,1,9,-6.0,759.0,dull,,СЗ,1.0,-9.0,760.0,dull,,СЗ,1.0
3882,2010,1,10,-15.0,761.0,sun,,С,2.0,-18.0,761.0,sun,,С,2.0
3883,2010,1,11,-18.0,758.0,sunc,,З,1.0,-20.0,757.0,sun,,З,1.0
3884,2010,1,12,-9.0,754.0,sun,,Ш,0.0,-16.0,752.0,sunc,,Ш,0.0
3885,2010,1,13,-10.0,749.0,dull,snow,С,1.0,-9.0,750.0,dull,snow,С,1.0
3886,2010,1,14,-10.0,754.0,dull,snow,С,1.0,-11.0,755.0,dull,snow,С,1.0
3887,2010,1,15,-11.0,758.0,dull,snow,Ш,0.0,-12.0,760.0,dull,,Ш,0.0
3888,2010,1,16,-11.0,769.0,dull,snow,В,1.0,-12.0,770.0,dull,snow,В,1.0
3889,2010,1,17,-17.0,772.0,sun,,ЮЗ,1.0,-22.0,772.0,sun,,ЮЗ,1.0
3890,2010,1,18,-16.0,771.0,sun,,Ш,0.0,-23.0,770.0,sun,,Ш,0.0
3891,2010,1,19,-21.0,767.0,dull,,Ш,0.0,-21.0,767.0,dull,,Ш,0.0
3892,2010,1,20,-13.0,767.0,dull,snow,СВ,1.0,-14.0,767.0,suncl,,СВ,1.0
3893,2010,1,21,-15.0,768.0,sunc,,С,3.0,-19.0,768.0,sun,,С,3.0
3894,2010,1,22,-18.0,766.0,sun,,С,2.0,-20.0,766.0,sun,,С,2.0
3895,2010,1,23,-21.0,763.0,sun,,С,2.0,-23.0,762.0,sun,,С,2.0
3896,2010,1,24,-20.0,759.0,suncl,,СЗ,2.0,-24.0,759.0,sun,,СЗ,2.0
3897,2010,1,25,-20.0,760.0,sunc,,З,1.0,-23.0,761.0,sun,,З,1.0
3898,2010,1,26,-20.0,760.0,dull,snow,С,2.0,-22.0,761.0,suncl,,С,2.0
3899,2010,1,27,-20.0,760.0,dull,,СЗ,1.0,-21.0,757.0,sun,,СЗ,1.0
3900,2010,1,28,-15.0,747.0,sun,,ЮЗ,1.0,-20.0,745.0,sun,,ЮЗ,1.0
3901,2010,1,29,-15.0,742.0,dull,snow,Ю,3.0,-13.0,741.0,dull,snow,Ю,3.0
3902,2010,1,30,-11.0,742.0,sunc,,З,1.0,-17.0,745.0,sun,,З,1.0
3903,2010,1,31,-10.0,750.0,dull,,ЮВ,3.0,-8.0,749.0,dull,snow,ЮВ,3.0
3904,2010,2,1,0.0,746.0,dull,,ЮВ,6.0,-1.0,745.0,dull,,ЮВ,6.0
3905,2010,2,2,-4.0,746.0,dull,snow,ЮВ,4.0,-4.0,745.0,dull,snow,ЮВ,4.0
3906,2010,2,3,-5.0,754.0,dull,snow,В,2.0,-5.0,755.0,dull,,В,2.0
3907,2010,2,4,-8.0,764.0,sunc,,ЮВ,3.0,-12.0,767.0,sun,,ЮВ,3.0
3908,2010,2,5,-10.0,770.0,sun,,Ю,3.0,-14.0,769.0,sun,,Ю,3.0
3909,2010,2,6,-8.0,767.0,sun,,Ш,0.0,-16.0,765.0,sun,,Ш,0.0
3910,2010,2,7,-11.0,763.0,suncl,,Ю,2.0,-13.0,761.0,suncl,,Ю,2.0
3911,2010,2,8,-12.0,758.0,sunc,,ЮВ,2.0,-11.0,756.0,suncl,,ЮВ,2.0
3912,2010,2,9,-7.0,755.0,dull,,Ю,4.0,-8.0,755.0,dull,,Ю,4.0
3913,2010,2,10,-12.0,759.0,dull,snow,Ю,4.0,-11.0,760.0,dull,snow,Ю,4.0
3914,2010,2,11,-11.0,764.0,sunc,,Ю,5.0,-14.0,765.0,sunc,,Ю,5.0
3915,2010,2,12,-13.0,766.0,dull,,Ю,3.0,-12.0,764.0,dull,,Ю,3.0
3916,2010,2,13,-11.0,760.0,sunc,,Ю,6.0,-12.0,757.0,dull,,Ю,6.0
3917,2010,2,14,-11.0,750.0,dull,snow,Ю,3.0,-11.0,747.0,dull,snow,Ю,3.0
3918,2010,2,15,-4.0,741.0,dull,,С,1.0,-6.0,741.0,dull,,С,1.0
3919,2010,2,16,-7.0,741.0,dull,snow,С,3.0,-7.0,742.0,dull,,С,3.0
3920,2010,2,17,-10.0,746.0,sunc,,СЗ,2.0,-15.0,747.0,sun,,СЗ,2.0
3921,2010,2,18,0.0,748.0,suncl,,Ю,2.0,-10.0,744.0,dull,snow,Ю,2.0
3922,2010,2,19,-3.0,744.0,dull,snow,Ю,2.0,-2.0,740.0,dull,snow,Ю,2.0
3923,2010,2,20,-5.0,740.0,dull,rain,В,3.0,-8.0,739.0,dull,snow,В,3.0
3924,2010,2,21,-11.0,737.0,dull,snow,В,3.0,-10.0,736.0,dull,snow,В,3.0
3925,2010,2,22,-11.0,735.0,dull,snow,В,3.0,-10.0,738.0,dull,,В,3.0
3926,2010,2,23,-5.0,746.0,sun,,СЗ,2.0,-10.0,747.0,sun,,СЗ,2.0
3927,2010,2,24,0.0,744.0,dull,,Ю,3.0,0.0,745.0,dull,,Ю,3.0
3928,2010,2,25,2.0,748.0,dull,snow,СЗ,1.0,0.0,749.0,dull,snow,СЗ,1.0
3929,2010,2,26,2.0,749.0,dull,,Ю,3.0,0.0,749.0,dull,,Ю,3.0
3930,2010,2,27,-3.0,750.0,dull,,ЮЗ,4.0,-4.0,750.0,dull,,ЮЗ,4.0
3931,2010,2,28,-4.0,751.0,dull,,ЮЗ,3.0,-6.0,750.0,dull,,ЮЗ,3.0
3932,2010,3,1,-3.0,747.0,dull,,Ю,4.0,-2.0,745.0,dull,snow,Ю,4.0
3933,2010,3,2,1.0,742.0,dull,,ЮЗ,4.0,1.0,742.0,dull,snow,ЮЗ,4.0
3934,2010,3,3,1.0,744.0,sun,,З,3.0,-3.0,746.0,sunc,,З,3.0
3935,2010,3,4,0.0,746.0,sun,,ЮЗ,3.0,-5.0,745.0,sun,,ЮЗ,3.0
3936,2010,3,5,-2.0,744.0,sun,,ЮЗ,3.0,-8.0,745.0,sunc,,ЮЗ,3.0
3937,2010,3,6,-3.0,749.0,dull,,В,1.0,-6.0,749.0,suncl,,В,1.0
3938,2010,3,7,-3.0,750.0,dull,snow,СВ,3.0,-6.0,751.0,dull,,СВ,3.0
3939,2010,3,8,-5.0,753.0,sun,,С,3.0,-11.0,752.0,sun,,С,3.0
3940,2010,3,9,-2.0,749.0,sun,,СЗ,4.0,-5.0,750.0,suncl,,СЗ,4.0
3941,2010,3,10,-1.0,751.0,sunc,,З,3.0,-3.0,748.0,dull,,З,3.0
3942,2010,3,11,2.0,749.0,dull,,З,3.0,0.0,747.0,sun,,З,3.0
3943,2010,3,12,1.0,743.0,dull,,Ю,2.0,-2.0,741.0,dull,,Ю,2.0
3944,2010,3,13,1.0,734.0,sun,,З,3.0,-3.0,735.0,sunc,,З,3.0
3945,2010,3,14,-1.0,734.0,suncl,,СЗ,2.0,-7.0,734.0,sunc,,СЗ,2.0
3946,2010,3,15,-3.0,736.0,dull,,Ю,4.0,-7.0,738.0,sun,,Ю,4.0
3947,2010,3,16,-4.0,739.0,sunc,,З,3.0,-11.0,742.0,sunc,,З,3.0
3948,2010,3,17,-7.0,744.0,suncl,,З,1.0,-14.0,747.0,sun,,З,1.0
3949,2010,3,18,-5.0,752.0,sun,,ЮЗ,2.0,-10.0,753.0,sun,,ЮЗ,2.0
3950,2010,3,19,-4.0,746.0,dull,snow,Ю,8.0,-1.0,742.0,dull,snow,Ю,8.0
3951,2010,3,20,3.0,743.0,dull,,ЮЗ,2.0,4.0,743.0,dull,,ЮЗ,2.0
3952,2010,3,21,2.0,740.0,dull,rain,ЮЗ,3.0,2.0,740.0,dull,rain,ЮЗ,3.0
3953,2010,3,22,6.0,735.0,sunc,,З,4.0,3.0,738.0,dull,,З,4.0
3954,2010,3,23,3.0,747.0,suncl,,СЗ,4.0,-2.0,748.0,sun,,СЗ,4.0
3955,2010,3,24,1.0,743.0,dull,snow,З,3.0,1.0,746.0,dull,,З,3.0
3956,2010,3,25,1.0,755.0,suncl,,СЗ,3.0,-4.0,756.0,sun,,СЗ,3.0
3957,2010,3,26,4.0,758.0,sun,,Ю,3.0,2.0,756.0,dull,,Ю,3.0
3958,2010,3,27,5.0,750.0,dull,,Ю,2.0,2.0,749.0,suncl,,Ю,2.0
3959,2010,3,28,6.0,748.0,dull,,ЮВ,5.0,3.0,747.0,dull,,ЮВ,5.0
3960,2010,3,29,4.0,748.0,dull,,Ю,3.0,2.0,747.0,dull,,Ю,3.0
3961,2010,3,30,8.0,750.0,sun,,Ю,2.0,5.0,751.0,sunc,,Ю,2.0
3962,2010,3,31,7.0,753.0,dull,,В,1.0,5.0,753.0,suncl,,В,1.0
3963,2010,4,1,13.0,752.0,dull,,Ю,4.0,9.0,753.0,sunc,,Ю,4.0
3964,2010,4,2,12.0,753.0,dull,,ЮВ,3.0,7.0,753.0,suncl,,ЮВ,3.0
3965,2010,4,3,13.0,754.0,sun,,ЮВ,4.0,6.0,755.0,sunc,,ЮВ,4.0
3966,2010,4,4,12.0,756.0,dull,,Ю,3.0,5.0,756.0,suncl,,Ю,3.0
3967,2010,4,5,13.0,757.0,sunc,,Ю,4.0,6.0,756.0,sunc,,Ю,4.0
3968,2010,4,6,15.0,756.0,sun,,С,2.0,8.0,756.0,sun,,С,2.0
3969,2010,4,7,16.0,756.0,dull,,С,1.0,10.0,755.0,suncl,,С,1.0
3970,2010,4,8,15.0,756.0,dull,,Ю,2.0,8.0,757.0,sun,,Ю,2.0
3971,2010,4,9,11.0,757.0,suncl,,ЮВ,2.0,5.0,756.0,sun,,ЮВ,2.0
3972,2010,4,10,12.0,754.0,sun,,В,4.0,8.0,754.0,sun,,В,4.0
3973,2010,4,11,14.0,754.0,suncl,,В,3.0,8.0,753.0,sun,,В,3.0
3974,2010,4,12,12.0,753.0,sunc,,СВ,4.0,7.0,752.0,sunc,,СВ,4.0
3975,2010,4,13,10.0,751.0,dull,,СВ,2.0,7.0,751.0,dull,,СВ,2.0
3976,2010,4,14,13.0,749.0,sunc,,Ю,2.0,8.0,748.0,suncl,,Ю,2.0
3977,2010,4,15,15.0,747.0,dull,,СЗ,3.0,8.0,747.0,dull,,СЗ,3.0
3978,2010,4,16,17.0,747.0,dull,,З,4.0,11.0,746.0,suncl,,З,4.0
