,year,month,day,td,pd,cloudd,precipd,wdird,wsd,tn,pn,cloudn,precipn,wdirn,wsn
4349,2011,4,22,16.0,750,sunc,,З,5,10.0,752,sunc,,З,5
4350,2011,4,23,14.0,754,sun,,З,1,9.0,753,sun,,З,1
4351,2011,4,24,18.0,752,sunc,,С,4,11.0,751,sun,,С,4
4352,2011,4,25,19.0,750,sunc,,С,4,14.0,750,sunc,,С,4
4353,2011,4,26,16.0,755,sun,,СВ,3,12.0,755,sun,,СВ,3
4354,2011,4,27,18.0,755,sun,,ЮВ,2,12.0,753,sun,,ЮВ,2
4355,2011,4,28,21.0,748,sunc,,З,3,14.0,749,suncl,,З,3
4356,2011,4,29,19.0,748,suncl,,С,3,16.0,747,suncl,,С,3
4357,2011,4,30,18.0,745,sunc,,В,3,12.0,744,suncl,,В,3
4358,2011,5,1,13.0,743,dull,,ЮВ,2,11.0,744,sunc,,ЮВ,2
4359,2011,5,2,17.0,746,suncl,,ЮВ,2,16.0,745,suncl,,ЮВ,2
4360,2011,5,3,22.0,744,sunc,,В,2,16.0,743,sun,,В,2
4361,2011,5,4,23.0,743,sunc,,ЮЗ,2,18.0,743,suncl,,ЮЗ,2
4362,2011,5,5,21.0,744,sunc,,В,2,16.0,745,sunc,,В,2
4363,2011,5,6,17.0,747,dull,,СВ,2,14.0,749,sun,,СВ,2
4364,2011,5,7,20.0,753,sunc,,В,4,16.0,755,dull,,В,4
4365,2011,5,8,21.0,759,sun,,Ю,3,13.0,757,sunc,,Ю,3
4366,2011,5,9,15.0,755,dull,,СВ,4,13.0,755,sunc,,СВ,4
4367,2011,5,10,19.0,751,sunc,,СВ,3,16.0,751,sun,,СВ,3
4368,2011,5,11,20.0,749,suncl,,С,3,15.0,749,sunc,,С,3
4369,2011,5,12,18.0,749,sun,,З,3,11.0,747,sun,,З,3
4370,2011,5,13,12.0,746,dull,,СВ,3,11.0,746,sunc,,СВ,3
4371,2011,5,14,11.0,746,dull,,В,3,12.0,745,dull,,В,3
4372,2011,5,15,7.0,748,dull,,В,4,7.0,749,dull,,В,4
4373,2011,5,16,17.0,750,suncl,,ЮВ,1,13.0,750,suncl,,ЮВ,1
4374,2011,5,17,18.0,751,suncl,,ЮЗ,3,13.0,751,dull,,ЮЗ,3
4375,2011,5,18,21.0,749,sunc,,ЮЗ,4,18.0,748,sunc,,ЮЗ,4
4376,2011,5,19,20.0,751,sun,,СЗ,3,12.0,752,sun,,СЗ,3
4377,2011,5,20,23.0,752,sunc,,З,3,15.0,749,sun,,З,3
4378,2011,5,21,26.0,749,suncl,,ЮЗ,1,18.0,749,suncl,,ЮЗ,1
4379,2011,5,22,24.0,750,sunc,,С,3,21.0,750,sun,,С,3
4380,2011,5,23,23.0,752,sun,,СВ,1,16.0,751,sun,,СВ,1
4381,2011,5,24,20.0,751,sun,,СЗ,3,13.0,751,sun,,СЗ,3
4382,2011,5,25,23.0,748,sun,,ЮЗ,2,18.0,745,sun,,ЮЗ,2
4383,2011,5,26,16.0,747,suncl,,СЗ,4,12.0,748,sun,,СЗ,4
4384,2011,5,27,17.0,747,sunc,,СЗ,5,14.0,747,sunc,,СЗ,5
4385,2011,5,28,22.0,747,sun,,С,3,14.0,747,sun,,С,3
4386,2011,5,29,28.0,749,suncl,,ЮЗ,2,21.0,749,sun,,ЮЗ,2
4387,2011,5,30,29.0,751,sunc,,З,4,23.0,752,sun,,З,4
4388,2011,5,31,25.0,755,suncl,,С,2,19.0,754,sun,,С,2
4389,2011,6,1,26.0,755,sun,,С,2,19.0,753,sun,,С,2
4390,2011,6,2,27.0,753,sun,,С,2,19.0,751,sun,,С,2
4391,2011,6,3,23.0,746,suncl,storm,С,3,20.0,746,sunc,,С,3
4392,2011,6,4,17.0,745,dull,,С,4,17.0,744,dull,,С,4
4393,2011,6,5,23.0,744,sun,,С,5,20.0,745,sun,,С,5
4394,2011,6,6,22.0,748,sun,,С,4,17.0,749,sun,,С,4
4395,2011,6,7,21.0,747,sunc,,С,4,14.0,747,dull,,С,4
4396,2011,6,8,19.0,745,suncl,,СЗ,3,15.0,744,suncl,,СЗ,3
4397,2011,6,9,18.0,742,suncl,storm,С,2,15.0,741,suncl,,С,2
4398,2011,6,10,20.0,741,dull,rain,В,1,15.0,740,sunc,,В,1
4399,2011,6,11,26.0,739,sunc,,С,3,21.0,739,suncl,storm,С,3
4400,2011,6,12,22.0,742,sunc,,С,3,18.0,741,sun,,С,3
4401,2011,6,13,24.0,743,sunc,,С,1,21.0,742,suncl,,С,1
4402,2011,6,14,19.0,742,suncl,storm,СВ,1,15.0,742,dull,storm,СВ,1
4403,2011,6,15,21.0,744,suncl,,С,4,16.0,745,sun,,С,4
4404,2011,6,16,24.0,744,suncl,,З,3,19.0,744,sun,,З,3
4405,2011,6,17,20.0,745,suncl,,СЗ,4,17.0,746,sun,,СЗ,4
4406,2011,6,18,23.0,745,sunc,,Ю,4,25.0,743,suncl,,Ю,4
4407,2011,6,20,29.0,738,sunc,,Ю,5,18.0,739,suncl,,Ю,5
4408,2011,6,21,20.0,743,suncl,,СЗ,2,15.0,743,sunc,,СЗ,2
4409,2011,6,22,24.0,743,suncl,,С,4,16.0,744,sunc,,С,4
4410,2011,6,23,24.0,744,suncl,,С,5,21.0,745,suncl,,С,5
4411,2011,6,24,25.0,744,suncl,,СЗ,1,22.0,743,suncl,,СЗ,1
4412,2011,6,25,24.0,743,suncl,,В,2,22.0,742,dull,,В,2
4413,2011,6,26,23.0,742,sunc,,Ю,2,20.0,742,sunc,,Ю,2
4414,2011,6,27,27.0,743,suncl,,В,2,24.0,744,sunc,,В,2
4415,2011,6,28,27.0,746,suncl,,В,2,24.0,746,sunc,,В,2
4416,2011,6,29,28.0,748,sunc,,В,3,25.0,748,suncl,,В,3
4417,2011,6,30,30.0,749,suncl,,СВ,3,26.0,748,sun,,СВ,3
4418,2011,7,1,28.0,747,sun,,В,3,25.0,746,sun,,В,3
4419,2011,7,2,14.0,745,sunc,,Ю,3,21.0,745,sun,,Ю,3
4420,2011,7,3,29.0,744,suncl,,З,2,21.0,744,sun,,З,2
4421,2011,7,4,20.0,745,dull,,С,2,20.0,743,suncl,,С,2
4422,2011,7,5,25.0,742,suncl,,Ю,2,22.0,743,dull,,Ю,2
4423,2011,7,6,23.0,745,suncl,,ЮЗ,4,21.0,746,sunc,,ЮЗ,4
4424,2011,7,7,27.0,747,suncl,,ЮВ,2,23.0,746,sunc,,ЮВ,2
4425,2011,7,8,27.0,744,dull,,Ю,2,19.0,744,suncl,storm,Ю,2
4426,2011,7,9,21.0,743,dull,rain,Ш,0,21.0,743,sunc,,Ш,0
4427,2011,7,10,25.0,743,suncl,,С,4,22.0,745,sun,,С,4
4428,2011,7,11,27.0,748,suncl,,СВ,2,22.0,748,sun,,СВ,2
4429,2011,7,12,28.0,748,sun,,ЮЗ,1,22.0,747,sun,,ЮЗ,1
4430,2011,7,13,30.0,748,suncl,,З,3,23.0,748,sunc,,З,3
4431,2011,7,14,22.0,750,dull,,С,1,,,,,,
4432,2011,7,15,29.0,751,suncl,,Ш,0,23.0,749,sun,,Ш,0
4433,2011,7,16,31.0,747,suncl,,Ю,3,27.0,746,sunc,,Ю,3
4434,2011,7,17,31.0,744,suncl,storm,Ю,5,21.0,744,dull,,Ю,5
4435,2011,7,18,27.0,745,suncl,,С,2,22.0,746,suncl,,С,2
4436,2011,7,19,25.0,747,suncl,storm,В,2,20.0,747,suncl,,В,2
4437,2011,7,20,27.0,746,suncl,storm,В,3,20.0,746,sunc,,В,3
4438,2011,7,21,29.0,746,suncl,,ЮВ,3,25.0,745,dull,,ЮВ,3
4439,2011,7,22,31.0,746,suncl,,ЮВ,5,26.0,746,sun,,ЮВ,5
4440,2011,7,23,31.0,746,sun,,Ю,4,26.0,747,sun,,Ю,4
4441,2011,7,24,33.0,748,sun,,Ю,2,27.0,748,sunc,,Ю,2
4442,2011,7,25,33.0,749,sunc,,Ю,3,26.0,749,sun,,Ю,3
4443,2011,7,26,32.0,751,suncl,,С,1,26.0,751,suncl,,С,1
4444,2011,7,27,34.0,749,sun,,С,1,27.0,748,sunc,,С,1
4445,2011,7,28,35.0,744,sunc,,Ш,0,21.0,744,suncl,storm,Ш,0
4446,2011,7,29,29.0,743,sunc,,СЗ,1,24.0,742,sun,,СЗ,1
4447,2011,7,30,29.0,741,suncl,,СЗ,2,22.0,740,sun,,СЗ,2
4448,2011,7,31,29.0,737,suncl,,Ш,0,19.0,737,sunc,,Ш,0
4449,2011,8,1,25.0,737,suncl,,С,4,22.0,739,dull,,С,4
4450,2011,8,2,15.0,743,dull,,С,3,13.0,745,dull,rain,С,3
4451,2011,8,3,20.0,747,dull,,В,4,17.0,748,suncl,,В,4
4452,2011,8,4,17.0,746,suncl,rain,В,2,13.0,746,suncl,rain,В,2
4453,2011,8,5,22.0,744,suncl,,СВ,4,22.0,744,suncl,,СВ,4
4454,2011,8,6,25.0,747,suncl,,С,3,18.0,747,sunc,,С,3
4455,2011,8,7,25.0,748,suncl,,З,3,20.0,747,sun,,З,3
4456,2011,8,8,27.0,748,suncl,,Ю,3,21.0,747,dull,,Ю,3
4457,2011,8,9,30.0,746,sunc,,ЮЗ,6,25.0,746,sun,,ЮЗ,6
4458,2011,8,10,31.0,745,suncl,,ЮЗ,6,19.0,746,sun,,ЮЗ,6
4459,2011,8,11,25.0,746,sunc,,С,3,20.0,745,dull,,С,3
4460,2011,8,12,26.0,747,dull,,СВ,2,22.0,747,dull,,СВ,2
4461,2011,8,13,32.0,746,sunc,,В,2,24.0,746,sunc,,В,2
4462,2011,8,14,33.0,746,sunc,,В,2,27.0,746,sun,,В,2
4463,2011,8,15,32.0,746,suncl,,СВ,3,23.0,746,sun,,СВ,3
4464,2011,8,16,31.0,745,sunc,,В,2,23.0,745,sunc,,В,2
4465,2011,8,17,29.0,745,sun,,В,3,23.0,745,sun,,В,3
4466,2011,8,18,28.0,744,sun,,В,2,23.0,744,sun,,В,2
4467,2011,8,19,20.0,747,dull,,СЗ,3,18.0,746,dull,,СЗ,3
4468,2011,8,20,23.0,744,suncl,,С,1,20.0,744,sunc,,С,1
4469,2011,8,21,18.0,741,suncl,,СВ,2,14.0,743,dull,,СВ,2
4470,2011,8,22,21.0,747,suncl,,С,3,13.0,748,sunc,,С,3
4471,2011,8,23,21.0,749,sunc,,С,1,11.0,749,sun,,С,1
4472,2011,8,24,20.0,750,sun,,С,3,11.0,751,sun,,С,3
4473,2011,8,25,22.0,754,suncl,,С,2,12.0,754,sun,,С,2
4474,2011,8,26,24.0,755,sunc,,З,3,18.0,755,sunc,,З,3
4475,2011,8,27,25.0,754,suncl,,СЗ,3,16.0,753,sun,,СЗ,3
4476,2011,8,28,25.0,751,sun,,СЗ,4,18.0,750,sun,,СЗ,4
4477,2011,8,29,27.0,749,sun,,З,3,15.0,748,sun,,З,3
4478,2011,8,30,28.0,746,sun,,ЮЗ,4,18.0,745,sun,,ЮЗ,4
4479,2011,8,31,29.0,745,suncl,,Ю,3,21.0,744,sunc,,Ю,3
4480,2011,9,1,28.0,742,suncl,,СВ,1,19.0,742,sunc,,СВ,1
4481,2011,9,2,16.0,742,suncl,rain,С,2,13.0,742,sunc,,С,2
4482,2011,9,3,16.0,744,suncl,,З,3,11.0,745,sun,,З,3
4483,2011,9,4,19.0,748,suncl,,С,2,13.0,749,dull,,С,2
4484,2011,9,5,14.0,751,dull,,С,2,12.0,751,dull,,С,2
4485,2011,9,6,13.0,749,dull,,С,3,12.0,748,dull,,С,3
4486,2011,9,7,18.0,742,sunc,,С,3,10.0,741,sun,,С,3
4487,2011,9,8,17.0,736,suncl,,Ю,2,14.0,735,dull,,Ю,2
4488,2011,9,9,16.0,733,suncl,,ЮЗ,2,13.0,733,dull,,ЮЗ,2
4489,2011,9,10,13.0,733,dull,storm,З,1,12.0,733,dull,rain,З,1
4490,2011,9,11,15.0,734,sunc,,С,3,13.0,737,dull,,С,3
4491,2011,9,12,15.0,740,sunc,,С,3,13.0,742,dull,,С,3
4492,2011,9,13,14.0,742,suncl,,З,2,12.0,742,dull,rain,З,2
4493,2011,9,14,21.0,741,sunc,,ЮЗ,4,18.0,741,suncl,,ЮЗ,4
4494,2011,9,15,19.0,744,suncl,,З,4,12.0,744,sun,,З,4
4495,2011,9,16,17.0,743,suncl,,З,3,11.0,743,suncl,,З,3
4496,2011,9,17,12.0,744,dull,rain,З,2,10.0,745,sunc,,З,2
4497,2011,9,18,16.0,749,sunc,,С,3,8.0,751,sunc,,С,3
4498,2011,9,19,17.0,754,sunc,,СЗ,2,7.0,754,sun,,СЗ,2
4499,2011,9,20,18.0,752,sunc,,Ю,2,13.0,750,sunc,,Ю,2
4500,2011,9,21,17.0,748,suncl,,СЗ,3,10.0,749,dull,,СЗ,3
4501,2011,9,22,16.0,749,sunc,,ЮЗ,3,12.0,747,sunc,,ЮЗ,3
4502,2011,9,23,21.0,742,sun,,ЮЗ,5,13.0,742,dull,,ЮЗ,5
4503,2011,9,24,14.0,743,dull,,З,2,9.0,744,suncl,,З,2
4504,2011,9,25,11.0,745,suncl,,СЗ,2,8.0,747,dull,,СЗ,2
4505,2011,9,26,11.0,751,suncl,,СЗ,3,7.0,751,dull,,СЗ,3
4506,2011,9,27,13.0,752,sunc,,З,3,9.0,751,dull,,З,3
4507,2011,9,28,12.0,745,dull,,СЗ,2,8.0,745,dull,,СЗ,2
4508,2011,9,29,10.0,744,dull,,С,2,9.0,747,suncl,,С,2
4509,2011,9,30,11.0,749,dull,,З,2,9.0,746,dull,,З,2
4510,2011,10,1,9.0,737,suncl,,С,3,8.0,739,dull,rain,С,3
4511,2011,10,2,7.0,742,dull,,С,4,5.0,744,dull,,С,4
4512,2011,10,3,6.0,744,dull,,СЗ,3,0.0,744,sun,,СЗ,3
4513,2011,10,4,8.0,741,dull,,ЮЗ,2,9.0,741,dull,rain,ЮЗ,2
4514,2011,10,5,13.0,738,dull,,ЮЗ,3,10.0,739,sun,,ЮЗ,3
4515,2011,10,6,12.0,743,suncl,,З,3,9.0,744,sun,,З,3
4516,2011,10,7,17.0,744,suncl,,ЮЗ,3,13.0,743,sunc,,ЮЗ,3
4517,2011,10,8,20.0,742,sun,,ЮЗ,5,17.0,742,sun,,ЮЗ,5
4518,2011,10,9,15.0,746,dull,,СЗ,2,11.0,748,dull,,СЗ,2
4519,2011,10,10,14.0,742,dull,rain,ЮВ,3,16.0,740,dull,,ЮВ,3
4520,2011,10,11,11.0,739,suncl,,ЮЗ,6,9.0,740,dull,,ЮЗ,6
4521,2011,10,12,12.0,739,dull,,Ю,3,11.0,737,dull,rain,Ю,3
4522,2011,10,13,8.0,738,suncl,,З,2,4.0,742,sun,,З,2
4523,2011,10,14,6.0,747,dull,,З,2,2.0,748,sunc,,З,2
4524,2011,10,15,3.0,754,suncl,,СЗ,1,2.0,755,dull,,СЗ,1
4525,2011,10,16,4.0,758,dull,,СЗ,4,-1.0,758,sun,,СЗ,4
4526,2011,10,17,5.0,757,dull,,ЮЗ,2,4.0,757,dull,,ЮЗ,2
4527,2011,10,18,7.0,756,sunc,,Ю,3,5.0,754,suncl,,Ю,3
4528,2011,10,19,4.0,750,dull,rain,Ю,3,4.0,750,dull,,Ю,3
4529,2011,10,20,10.0,752,dull,,Ю,2,7.0,752,dull,,Ю,2
4530,2011,10,21,8.0,751,dull,,З,3,6.0,753,suncl,,З,3
4531,2011,10,22,6.0,757,dull,,З,2,1.0,756,sun,,З,2
4532,2011,10,23,6.0,753,dull,,З,2,6.0,754,sunc,,З,2
4533,2011,10,24,3.0,759,dull,,С,3,3.0,760,dull,,С,3
4534,2011,10,25,2.0,759,dull,,СЗ,2,0.0,759,dull,,СЗ,2
4535,2011,10,26,5.0,758,dull,,Ш,0,4.0,758,dull,,Ш,0
4536,2011,10,27,4.0,760,dull,,С,2,3.0,760,dull,,С,2
4537,2011,10,28,2.0,761,dull,,С,1,2.0,761,dull,,С,1
4538,2011,10,29,1.0,756,dull,,ЮЗ,4,3.0,754,dull,,ЮЗ,4
4539,2011,10,30,8.0,751,sun,,СЗ,4,3.0,750,sun,,СЗ,4
4540,2011,10,31,10.0,745,sun,,З,3,8.0,744,dull,,З,3
4541,2011,11,1,9.0,746,dull,,СЗ,4,7.0,749,dull,,СЗ,4
4542,2011,11,2,6.0,753,dull,,СЗ,2,5.0,753,dull,,СЗ,2
4543,2011,11,3,6.0,749,dull,,З,2,6.0,749,dull,rain,З,2
4544,2011,11,4,4.0,751,dull,,С,3,1.0,753,sunc,,С,3
4545,2011,11,5,-1.0,760,sun,,СВ,3,-5.0,762,sun,,СВ,3
4546,2011,11,6,-6.0,767,sun,,С,2,-9.0,767,sunc,,С,2
4547,2011,11,7,-3.0,763,dull,,ЮЗ,3,-3.0,759,dull,,ЮЗ,3
4548,2011,11,8,-1.0,744,dull,snow,З,3,0.0,739,dull,,З,3
4549,2011,11,9,2.0,740,dull,snow,С,5,-1.0,744,dull,snow,С,5
4550,2011,11,10,-2.0,753,dull,,Ю,3,-3.0,756,dull,,Ю,3
4551,2011,11,11,-2.0,758,dull,,СЗ,2,-2.0,756,dull,snow,СЗ,2
4552,2011,11,12,1.0,759,dull,snow,С,2,0.0,762,dull,,С,2
4553,2011,11,13,0.0,762,dull,,СЗ,3,-1.0,760,dull,,СЗ,3
4554,2011,11,14,-1.0,750,dull,,СЗ,3,-1.0,747,dull,,СЗ,3
4555,2011,11,15,-1.0,742,suncl,,С,4,-8.0,746,sun,,С,4
4556,2011,11,16,-3.0,747,sunc,,СЗ,3,-10.0,748,sun,,СЗ,3
4557,2011,11,17,2.0,741,dull,rain,СЗ,2,2.0,742,dull,,СЗ,2
4558,2011,11,18,0.0,747,suncl,,СЗ,2,-3.0,747,dull,,СЗ,2
4559,2011,11,19,1.0,741,dull,,ЮЗ,4,1.0,737,dull,,ЮЗ,4
4560,2011,11,20,-2.0,747,sunc,snow,С,3,-5.0,750,dull,,С,3
4561,2011,11,21,-5.0,755,sun,,З,2,-7.0,755,sun,,З,2
4562,2011,11,22,-3.0,751,dull,,С,3,-7.0,755,sun,,С,3
4563,2011,11,23,-6.0,763,sun,,СЗ,2,-10.0,764,sun,,СЗ,2
4564,2011,11,24,-3.0,760,suncl,,ЮЗ,2,-3.0,758,dull,,ЮЗ,2
4565,2011,11,25,0.0,752,dull,,З,4,0.0,752,dull,,З,4
4566,2011,11,26,0.0,743,dull,,Ю,5,-1.0,741,dull,snow,Ю,5
4567,2011,11,27,3.0,741,dull,,ЮЗ,3,2.0,740,dull,,ЮЗ,3
4568,2011,11,28,3.0,730,dull,,ЮЗ,4,2.0,731,dull,,ЮЗ,4
4569,2011,11,29,1.0,741,dull,,СЗ,4,1.0,745,dull,,СЗ,4
4570,2011,11,30,-1.0,751,dull,,С,3,-2.0,751,dull,,С,3
4571,2011,12,1,-3.0,750,dull,,Ш,0,-4.0,751,dull,,Ш,0
4572,2011,12,2,-4.0,753,dull,,Ю,3,-4.0,752,dull,,Ю,3
4573,2011,12,3,0.0,746,dull,snow,ЮЗ,5,1.0,746,dull,snow,ЮЗ,5
4574,2011,12,4,1.0,740,dull,rain,Ю,5,2.0,740,dull,,Ю,5
4575,2011,12,5,5.0,737,suncl,,Ю,4,4.0,735,dull,,Ю,4
4576,2011,12,6,3.0,740,sunc,,ЮЗ,2,0.0,742,dull,,ЮЗ,2
4577,2011,12,7,0.0,745,sun,,Ю,2,-3.0,747,sun,,Ю,2
4578,2011,12,8,-2.0,749,dull,,СВ,1,-2.0,749,dull,snow,СВ,1
4579,2011,12,9,0.0,749,dull,snow,Ю,2,0.0,749,dull,,Ю,2
4580,2011,12,10,0.0,747,dull,,Ю,3,1.0,745,dull,,Ю,3
4581,2011,12,11,0.0,743,dull,snow,С,2,-1.0,744,dull,,С,2
4582,2011,12,12,1.0,749,suncl,,СЗ,3,0.0,752,suncl,,СЗ,3
4583,2011,12,13,-1.0,754,dull,,Ю,4,-2.0,753,dull,snow,Ю,4
4584,2011,12,14,0.0,752,dull,,Ю,3,-1.0,752,dull,,Ю,3
4585,2011,12,15,1.0,752,dull,,Ю,4,1.0,751,dull,,Ю,4
4586,2011,12,16,0.0,749,dull,,Ю,5,0.0,747,dull,,Ю,5
4587,2011,12,17,-1.0,747,dull,,Ю,5,-3.0,747,dull,snow,Ю,5
4588,2011,12,18,-5.0,745,dull,,Ю,6,-4.0,745,dull,,Ю,6
4589,2011,12,19,2.0,755,sun,,Ю,4,-1.0,757,sun,,Ю,4
4590,2011,12,20,-3.0,753,dull,snow,ЮВ,3,-5.0,750,dull,rain,ЮВ,3
4591,2011,12,21,-3.0,745,dull,snow,ЮВ,3,-2.0,745,dull,,ЮВ,3
4592,2011,12,22,0.0,741,dull,snow,ЮВ,2,-1.0,741,dull,snow,ЮВ,2
4593,2011,12,23,-4.0,746,dull,snow,С,1,-6.0,747,dull,,С,1
4594,2011,12,24,-4.0,750,sunc,,З,1,-6.0,750,dull,,З,1
4595,2011,12,25,-9.0,750,suncl,,ЮЗ,3,-7.0,750,dull,snow,ЮЗ,3
4596,2011,12,26,-3.0,740,dull,snow,ЮЗ,7,2.0,736,dull,rain,ЮЗ,7
4597,2011,12,27,2.0,739,sunc,,З,4,4.0,734,dull,,З,4
4598,2011,12,28,2.0,740,sunc,,СЗ,6,-1.0,744,sun,,СЗ,6
4599,2011,12,29,-3.0,747,suncl,,Ю,5,-2.0,746,sun,,Ю,5
4600,2011,12,30,1.0,745,dull,,Ю,3,0.0,745,dull,snow,Ю,3
4601,2011,12,31,-1.0,744,dull,,Ю,2,-1.0,745,dull,,Ю,2
4602,2012,1,1,0.0,745,dull,,ЮЗ,2,-3.0,746,sun,,ЮЗ,2
4603,2012,1,2,-1.0,746,dull,snow,С,3,-1.0,748,dull,snow,С,3
4604,2012,1,3,-3.0,748,dull,,Ю,3,-4.0,745,dull,snow,Ю,3
4605,2012,1,4,-1.0,743,sunc,,ЮЗ,3,1.0,741,dull,snow,ЮЗ,3
4606,2012,1,5,1.0,737,dull,,ЮЗ,4,1.0,738,dull,rain,ЮЗ,4
4607,2012,1,6,2.0,738,dull,rain,Ю,5,1.0,740,dull,rain,Ю,5
4608,2012,1,7,1.0,742,dull,snow,Ю,3,1.0,745,dull,,Ю,3
4609,2012,1,8,0.0,747,dull,snow,ЮВ,4,-1.0,747,dull,snow,ЮВ,4
4610,2012,1,9,-2.0,748,dull,snow,Ю,3,-5.0,748,dull,,Ю,3
4611,2012,1,10,-9.0,748,dull,snow,ЮВ,1,-9.0,749,dull,snow,ЮВ,1
4612,2012,1,11,-3.0,749,dull,,З,2,-7.0,748,dull,,З,2
4613,2012,1,12,-2.0,741,dull,snow,ЮЗ,3,-2.0,741,dull,,ЮЗ,3
4614,2012,1,13,0.0,733,dull,snow,Ю,7,0.0,733,dull,snow,Ю,7
4615,2012,1,14,-3.0,739,dull,,Ш,0,-3.0,739,dull,,Ш,0
4616,2012,1,15,-4.0,745,suncl,,ЮВ,3,-4.0,743,dull,snow,ЮВ,3
4617,2012,1,16,-6.0,748,dull,,В,1,-8.0,750,dull,,В,1
4618,2012,1,17,-6.0,752,dull,,Ш,0,-8.0,754,dull,,Ш,0
4619,2012,1,18,-8.0,757,dull,,С,2,-9.0,757,dull,,С,2
4620,2012,1,19,-11.0,756,sun,,Ю,3,-13.0,756,dull,,Ю,3
4621,2012,1,20,-14.0,754,sun,,ЮВ,4,-13.0,754,dull,snow,ЮВ,4
4622,2012,1,21,-13.0,756,sunc,,ЮВ,4,-11.0,756,dull,,ЮВ,4
4623,2012,1,22,-15.0,756,sunc,,ЮВ,4,-16.0,756,sun,,ЮВ,4
4624,2012,1,23,-12.0,757,dull,,ЮВ,6,-15.0,758,sun,,ЮВ,6
4625,2012,1,24,-13.0,761,sun,,В,3,-15.0,761,sun,,В,3
4626,2012,1,25,-11.0,762,sun,,СВ,2,-15.0,763,sun,,СВ,2
4627,2012,1,26,-11.0,768,sun,,СВ,2,-14.0,769,sun,,СВ,2
4628,2012,1,27,-14.0,771,sun,,С,2,-14.0,770,sun,,С,2
4629,2012,1,28,-12.0,768,sun,,С,3,-13.0,767,sun,,С,3
4630,2012,1,29,-9.0,769,sun,,С,3,-14.0,770,sun,,С,3
4631,2012,1,30,-15.0,770,sun,,С,2,-16.0,770,sun,,С,2
4632,2012,1,31,-19.0,768,sun,,СВ,3,-21.0,768,sun,,СВ,3
4633,2012,2,1,-20.0,766,dull,snow,СВ,2,-20.0,766,dull,snow,СВ,2
4634,2012,2,2,-17.0,764,dull,snow,В,3,-20.0,766,suncl,,В,3
4635,2012,2,3,-19.0,772,sun,,ЮВ,2,-21.0,773,sun,,ЮВ,2
4636,2012,2,4,-18.0,775,dull,,ЮВ,2,-17.0,772,dull,,ЮВ,2
4637,2012,2,5,-12.0,769,suncl,,ЮВ,2,-15.0,769,sun,,ЮВ,2
4638,2012,2,7,-16.0,772,sun,,Ш,0,-18.0,770,sun,,Ш,0
4639,2012,2,8,-16.0,763,sun,,С,3,-18.0,762,sun,,С,3
4640,2012,2,9,-16.0,759,dull,,С,3,-16.0,758,dull,,С,3
4641,2012,2,10,-15.0,758,sunc,,С,3,-18.0,760,sunc,,С,3
4642,2012,2,11,-18.0,758,dull,snow,С,3,-21.0,756,sunc,,С,3
4643,2012,2,12,-18.0,754,dull,snow,ЮВ,4,-18.0,753,sunc,,ЮВ,4
4644,2012,2,13,-18.0,756,sun,,Ю,3,-18.0,755,dull,,Ю,3
4645,2012,2,14,-16.0,753,dull,,В,3,-13.0,747,dull,snow,В,3
4646,2012,2,15,-4.0,739,suncl,snow,Ю,5,-8.0,742,suncl,,Ю,5
4647,2012,2,16,-12.0,747,dull,snow,В,3,-10.0,749,dull,,В,3
4648,2012,2,17,-8.0,751,suncl,,ЮВ,2,-11.0,751,sun,,ЮВ,2
4649,2012,2,18,-10.0,754,suncl,snow,Ю,4,-12.0,756,sunc,,Ю,4
4650,2012,2,19,-11.0,760,sun,,ЮВ,2,-15.0,761,sun,,ЮВ,2
4651,2012,2,20,-9.0,761,suncl,,Ю,4,-11.0,759,sunc,,Ю,4
4652,2012,2,21,-6.0,755,dull,snow,Ю,3,-6.0,754,dull,,Ю,3
4653,2012,2,22,-4.0,748,suncl,snow,ЮЗ,5,-5.0,748,dull,,ЮЗ,5
4654,2012,2,23,-1.0,742,dull,snow,Ю,7,-2.0,737,dull,snow,Ю,7
4655,2012,2,24,-2.0,733,dull,snow,Ю,5,-2.0,733,dull,snow,Ю,5
4656,2012,2,25,-2.0,730,dull,snow,ЮВ,2,-1.0,731,dull,,ЮВ,2
4657,2012,2,26,0.0,733,dull,,В,2,-2.0,735,dull,,В,2
4658,2012,2,27,-3.0,740,dull,,С,2,-3.0,743,dull,snow,С,2
4659,2012,2,28,-3.0,745,dull,,СЗ,2,-5.0,744,dull,,СЗ,2
4660,2012,2,29,-2.0,743,dull,,С,3,-3.0,745,dull,,С,3
4661,2012,3,1,-3.0,746,sun,,С,3,-4.0,746,dull,,С,3
4662,2012,3,2,-4.0,743,suncl,,С,2,-11.0,742,sun,,С,2
4663,2012,3,3,-3.0,740,sunc,,С,4,-5.0,741,dull,snow,С,4
4664,2012,3,4,-2.0,741,dull,snow,С,3,-3.0,742,dull,snow,С,3
4665,2012,3,5,-4.0,746,suncl,snow,С,3,-6.0,747,sunc,,С,3
4666,2012,3,6,-4.0,746,dull,,С,5,-6.0,748,suncl,snow,С,5
4667,2012,3,7,-7.0,750,sunc,,С,3,-9.0,750,sun,,С,3
4668,2012,3,8,-8.0,752,sunc,,З,3,-11.0,754,sun,,З,3
4669,2012,3,9,-6.0,755,suncl,,СЗ,4,-4.0,754,dull,snow,СЗ,4
